18/3/2024,6:29:13,0,<None>,0.02,0.08,53375.6,3.589,-0.51,-0.16,48719.1,99.8,99.4,6.38,229,5.204,32.01,49181.4,0.11,0.23,31968,0.75,0,1.188,8.03,-85.2,29.465,3.298,-14.70913,145.3645,5.3,0,12,754.7
18/3/2024,6:29:15,0,<None>,0.01,0.02,53378.2,2.506,-0.49,-0.16,48723.1,99.8,99.4,6.38,229,3.634,32.02,49185.3,0.09,0.18,31970,0.7,0,1.188,8.03,-85.2,29.463,2.638,-14.70913,145.3645,5.2,0,12,754.7
18/3/2024,6:29:17,0,<None>,0.01,0.04,53370.7,1.977,-0.47,-0.15,48717.5,99.8,99.4,6.38,229,2.867,32.01,49179.4,0.09,0.16,31967,0.67,0,1.188,8.03,-85.3,29.462,2.055,-14.70913,145.3645,5.7,0,12,754.7
18/3/2024,6:29:19,0,<None>,0.01,0.05,53355.2,1.673,-0.41,-0.13,48700.8,99.8,99.4,6.38,229,2.427,32,49162.9,0.09,0.17,31956,0.67,0,1.188,8.03,-85.4,29.465,1.549,-14.70913,145.3645,5.8,0,12,754.7
18/3/2024,6:29:21,0,<None>,0.02,0.07,53286.5,1.406,-0.31,-0.1,48633.1,99.8,99.4,6.39,228.9,2.04,31.95,49095.2,0.08,0.13,31912,0.69,0,1.188,8.03,-85.5,29.47,1.032,-14.70913,145.3645,5.7,0,12,754.6
18/3/2024,6:29:23,0,<None>,0.02,0.08,53183,-0.046,-0.26,-0.08,48538.3,99.8,99.4,6.39,228.8,-0.066,31.88,48999.4,0.08,0.15,31850,0.72,0,1.188,8.03,-85.6,29.47,0.109,-14.70913,145.3645,5.6,0,12,754.7
18/3/2024,6:29:25,0,<None>,0.03,0.11,1626.6,-0.09,-0.28,-0.09,1484.8,99.8,99.4,7.57,228.7,-0.128,0.75,1498.9,0.09,0.16,974,3.02,0,1.188,8.04,-85.7,29.462,-0.068,-14.70913,145.3645,5.7,0,12,754.6
18/3/2024,6:29:27,0,<None>,0.05,0.19,1246,-0.076,-0.34,-0.11,1138.5,99.7,99.3,7.59,228.6,-0.107,0.57,1149.2,0.08,0.14,747,15.41,0,1.188,8.03,-85.6,29.411,-0.072,-14.70913,145.3645,6,0,12,754.7
18/3/2024,6:29:29,0,<None>,0.08,0.31,1109.3,-0.073,-0.43,-0.14,1015.1,99.6,99.2,7.59,228.5,-0.104,0.5,1024.4,0.07,0.11,666,9.21,0,1.188,8.03,-85.5,29.34,-0.069,-14.70913,145.3645,6.3,0,12,754.7
18/3/2024,6:29:31,0,<None>,0.08,0.32,1460.1,-0.074,-0.5,-0.16,1338.5,99.4,99,7.58,228.3,-0.105,0.67,1350.6,0.11,0.21,878,6.54,0,1.188,8.03,-85.3,29.244,-0.078,-14.70913,145.3645,7,0,12,754.7
18/3/2024,6:29:33,0,<None>,0.08,0.29,1452.3,-0.075,-0.63,-0.2,1334,99,98.6,7.57,228.1,-0.106,0.67,1345.7,0.16,0.36,875,6.88,0,1.188,8.02,-85,29.145,-0.069,-14.70913,145.3645,7.1,0,12,754.7
18/3/2024,6:29:35,0,<None>,0.05,0.2,1283.6,-0.074,-0.73,-0.24,1181.3,98.6,98.2,7.53,227.9,-0.104,0.59,1191.4,0.21,0.5,774,6.95,0,1.188,8.02,-84.6,29.053,-0.062,-14.70913,145.3645,7.3,0,12,754.7
18/3/2024,6:29:37,0,<None>,0.04,0.17,1039.9,-0.072,-0.77,-0.25,958.5,98.4,98,7.55,227.7,-0.102,0.47,966.6,0.27,0.68,628,7.43,0,1.188,8.01,-84.3,28.972,-0.056,-14.70912,145.3645,7.7,0,12,754.7
18/3/2024,6:29:39,0,<None>,0.03,0.1,866.2,-0.068,-0.84,-0.27,799,98.2,97.8,7.54,227.4,-0.097,0.39,805.6,0.31,0.78,524,7.91,0,1.188,8.01,-84.1,28.94,-0.048,-14.70912,145.3645,8,0,12,754.7
18/3/2024,6:29:41,0,<None>,0.02,0.08,805.3,-0.064,-0.93,-0.3,742.8,98,97.6,7.53,227.2,-0.091,0.36,748.9,0.36,0.93,487,8.25,0,1.188,8.01,-84,28.941,-0.036,-14.70912,145.3645,8.2,0,12,754.6
18/3/2024,6:29:43,0,<None>,0.03,0.1,773.8,-0.062,-0.96,-0.32,713.4,98,97.6,7.53,226.9,-0.089,0.35,719.4,0.4,1.02,468,8.54,0,1.188,8.01,-83.9,28.966,-0.049,-14.70912,145.3645,8.5,0,12,754.6
18/3/2024,6:29:45,0,<None>,0.04,0.14,712.5,-0.06,-0.93,-0.3,656.4,98.1,97.7,7.53,226.7,-0.085,0.32,662,0.44,1.14,430,8.81,0,1.188,8,-83.8,29.002,-0.036,-14.70912,145.3645,8.5,0,12,754.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,MEAN VALUE:,0.08,0.33,48623.2,5.072,0.03,0.02,44415.5,89.7,89.3,5.84,229.2,7.361,29.21,44833.1,0.21,0.51,29141,2.93,0,1.182,NA,-91.7,29.423,5.159,-14.71234,145.3708,1,0,12,755.3
,,,STANDARD DEVIATION:,0.06,0.23,16132.6,3.857,0.32,0.11,14739.5,2.5,2.5,0.43,0.4,5.599,9.78,14877.7,0.14,0.38,9671,3.46,0,0.001,0,0.3,0.063,3.807,0.00004,0,1.3,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,17E102873,17E102873,18C105282,23A104152,22L104463,22L104463,18C105282,22M100242,22M100242,22M100242,22J106095,23A104152,18C105282,18C105282,17E102873,17E102873,18C105282,23B100516,23B100516,22J100672,22J106095,22J106095,18C105282,23A104152,22F105968,22F105968,22F105968,22F105968,22F105968,22F105968
Date (MM/DD/YYYY),Time (HH:MM:SS),Time (Fract. Sec),Site Name,Chlorophyll RFU,Chlorophyll ug/L,Cond µS/cm,Depth m,fDOM QSU,fDOM RFU,nLF Cond µS/cm,ODO % sat,ODO % local,ODO mg/L,ORP mV,Pressure psi a,Sal psu,SpCond µS/cm,BGA PE RFU,BGA PE ug/L,TDS mg/L,Turbidity FNU,TSS mg/L,Wiper Position volt,pH,pH mV,Temp °C,Vertical Position m,GPS Latitude °,GPS Longitude °,Altitude m,Battery V,Cable Pwr V,Barometer mmHg
18/3/2024,6:57:56,0,<None>,0.04,0.15,52841.4,0.051,-0.07,-0.02,48201.4,91.6,91.3,5.87,229.2,0.074,31.63,48662.2,0.09,0.17,31630,0.7,0,1.183,8.14,-91.6,29.496,0.057,-14.71241,145.3708,4.8,0,12,755.3
18/3/2024,6:57:58,0,<None>,0.04,0.16,52842.7,0.052,-0.08,-0.02,48202,91.6,91.2,5.87,229.2,0.076,31.63,48663,0.11,0.22,31631,0.69,0,1.183,8.14,-91.6,29.497,0.066,-14.71241,145.3708,4.7,0,12,755.3
18/3/2024,6:58:00,0,<None>,0.04,0.17,52844.5,0.052,-0.05,-0.01,48203.3,91.6,91.2,5.87,229.2,0.076,31.64,48664.3,0.1,0.19,31632,0.52,0,1.183,8.14,-91.7,29.497,0.053,-14.7124,145.3708,3.9,0,12,755.3
18/3/2024,6:58:02,0,<None>,0.05,0.18,52844.8,0.064,-0.09,-0.02,48204.3,91.5,91.2,5.86,229.2,0.092,31.64,48665.2,0.08,0.14,31632,0.51,0,1.183,8.14,-91.7,29.497,0.485,-14.7124,145.3708,3.3,0,12,755.3
18/3/2024,6:58:04,0,<None>,0.04,0.16,52849.1,1.422,-0.13,-0.04,48205.3,91.5,91.2,5.86,229.2,2.061,31.64,48666.6,0.07,0.11,31633,0.52,0,1.183,8.14,-91.7,29.5,1.26,-14.71239,145.3708,2.6,0,12,755.3
18/3/2024,6:58:06,0,<None>,0.04,0.16,52864.1,1.909,-0.14,-0.04,48217.6,91.6,91.2,5.86,228.9,2.767,31.65,48679.2,0.07,0.1,31641,0.53,0,1.183,8.14,-91.7,29.501,1.991,-14.71238,145.3708,2.5,0,12,755.3
18/3/2024,6:58:08,0,<None>,0.05,0.2,52927.6,2.349,-0.19,-0.06,48276.1,91.7,91.3,5.87,229,3.406,31.69,48738.1,0.07,0.11,31680,0.53,0,1.183,8.14,-91.8,29.5,2.625,-14.71238,145.3708,2.3,0,12,755.2
18/3/2024,6:58:10,0,<None>,0.04,0.17,53006.3,2.687,-0.25,-0.08,48349.9,91.9,91.5,5.88,229,3.896,31.74,48812.4,0.07,0.11,31728,0.54,0,1.183,8.14,-91.8,29.498,3.111,-14.71237,145.3708,2.1,0,12,755.3
18/3/2024,6:58:12,0,<None>,0.04,0.15,53091.8,3.807,-0.24,-0.07,48431.4,92.1,91.7,5.89,228.9,5.521,31.8,48894.3,0.08,0.14,31781,0.55,0,1.183,8.14,-91.9,29.494,3.673,-14.71237,145.3708,1.7,0,12,755.3
18/3/2024,6:58:14,0,<None>,0.04,0.14,53181.3,4.586,-0.27,-0.08,48517.5,92.3,92,5.91,228.9,6.65,31.87,48980.7,0.08,0.15,31837,0.54,0,1.182,8.14,-92,29.49,4.432,-14.71237,145.3708,1.3,0,12,755.3
18/3/2024,6:58:16,0,<None>,0.03,0.12,53272.5,4.73,-0.3,-0.09,48604.7,92.7,92.3,5.93,228.9,6.86,31.93,49068.3,0.06,0.09,31894,0.55,0,1.182,8.15,-92.1,29.485,4.834,-14.71236,145.3708,1.2,0,12,755.3
18/3/2024,6:58:18,0,<None>,0.03,0.11,53370.6,4.998,-0.33,-0.1,48700.9,93.1,92.7,5.95,228.8,7.249,32,49164.6,0.07,0.11,31957,0.57,0,1.182,8.15,-92.2,29.479,5.323,-14.71236,145.3708,1,0,12,755.3
18/3/2024,6:58:20,0,<None>,0.03,0.1,53457.8,5.169,-0.34,-0.11,48785.4,93.4,93,5.97,228.9,7.497,32.06,49249.4,0.09,0.18,32012,0.61,0,1.182,8.15,-92.3,29.474,5.578,-14.71235,145.3708,0.8,0,12,755.3
18/3/2024,6:58:22,0,<None>,0.05,0.18,53648.6,6.557,-0.29,-0.09,48963.9,93.4,93.1,5.97,228.9,9.51,32.19,49429.1,0.1,0.21,32129,0.7,0,1.182,8.15,-92.2,29.469,6.441,-14.71235,145.3708,0.8,0,12,755.3
18/3/2024,6:58:24,0,<None>,0.05,0.2,53897.6,6.958,-0.2,-0.06,49197.1,90,89.6,5.74,229,10.094,32.37,49663.8,0.12,0.26,32281,0.84,0,1.182,8.15,-92.2,29.463,6.978,-14.71235,145.3708,0.5,0,12,755.3
18/3/2024,6:58:26,0,<None>,0.07,0.25,54162.3,7.296,-0.15,-0.04,49444.9,88.4,88,5.64,229.1,10.585,32.55,49913.2,0.15,0.34,32444,1,0,1.182,8.15,-92.1,29.457,7.523,-14.71235,145.3708,0.5,0,12,755.3
18/3/2024,6:58:28,0,<None>,0.08,0.32,54429.6,8.326,-0.07,-0.02,49695,87.6,87.3,5.58,229.2,12.081,32.73,50165,0.16,0.38,32607,1.14,0,1.182,8.14,-92,29.451,8.136,-14.71234,145.3708,0.4,0,12,755.3
18/3/2024,6:58:30,0,<None>,0.09,0.36,54695.5,9.148,0,0.01,49951.7,87.1,86.8,5.55,229.3,13.275,32.92,50422.5,0.18,0.41,32775,1.21,0,1.182,8.14,-91.9,29.437,8.966,-14.71234,145.3708,0.3,0,12,755.3
18/3/2024,6:58:32,0,<None>,0.09,0.36,54942.5,9.42,0.01,0.01,50196.1,87.1,86.7,5.54,229.4,13.672,33.1,50667.1,0.17,0.38,32934,1.3,0,1.182,8.14,-91.8,29.418,9.453,-14.71233,145.3708,0.4,0,12,755.3
18/3/2024,6:58:34,0,<None>,0.09,0.35,55106.1,9.685,0.02,0.01,50366.3,87.1,86.7,5.54,229.5,14.059,33.23,50836.5,0.17,0.4,33044,1.36,0,1.182,8.14,-91.8,29.397,10.014,-14.71233,145.3708,0.6,0,12,755.3
18/3/2024,6:58:36,0,<None>,0.11,0.43,55161.7,9.951,0.26,0.09,50435.4,87.1,86.7,5.54,229.6,14.446,33.28,50904.2,0.29,0.72,33088,5.32,0,1.182,8.14,-91.6,29.379,10.408,-14.71233,145.3708,0.5,0,12,755.3
18/3/2024,6:58:38,0,<None>,0.18,0.71,55182.6,10.033,0.49,0.17,50469.8,87,86.7,5.54,229.7,14.564,33.3,50937.1,0.4,1.05,33109,7.83,0,1.182,8.14,-91.5,29.364,10.026,-14.71232,145.3708,0.5,0,12,755.2
18/3/2024,6:58:40,0,<None>,0.19,0.74,55195.1,9.963,0.57,0.2,50495.9,87,86.7,5.53,229.8,14.464,33.32,50961.8,0.41,1.07,33125,8.29,0,1.182,8.14,-91.4,29.348,9.752,-14.71232,145.3708,0.4,0,12,755.3
18/3/2024,6:58:42,0,<None>,0.21,0.85,55202.8,9.916,0.56,0.19,50513.3,86.9,86.6,5.53,229.9,14.396,33.33,50978.2,0.45,1.17,33136,8.54,0,1.182,8.13,-91.3,29.338,9.717,-14.71232,145.3708,0.2,0,12,755.2
18/3/2024,6:58:44,0,<None>,0.22,0.88,55207.1,9.885,0.56,0.19,50520,86.9,86.6,5.53,229.9,14.35,33.34,50984.6,0.42,1.1,33140,8.6,0,1.182,8.13,-91.3,29.336,9.761,-14.71232,145.3708,-0.1,0,12,755.3
18/3/2024,6:58:46,0,<None>,0.24,0.95,55208.1,9.864,0.58,0.2,50522,86.9,86.6,5.53,229.9,14.32,33.34,50986.5,0.43,1.11,33141,8.59,0,1.182,8.13,-91.3,29.335,9.723,-14.71231,145.3708,-0.3,0,12,755.3
18/3/2024,6:58:48,0,<None>,0.15,0.61,55208,9.85,0.55,0.19,50521.8,86.9,86.5,5.53,229.8,14.299,33.34,50986.4,0.42,1.09,33141,8.58,0,1.182,8.14,-91.4,29.335,9.752,-14.71231,145.3708,0,0,12,755.2
18/3/2024,6:58:50,0,<None>,0.14,0.55,55208.7,9.839,0.53,0.18,50522.4,86.9,86.5,5.53,229.8,14.284,33.34,50987,0.43,1.12,33142,8.47,0,1.182,8.14,-91.5,29.335,9.723,-14.71231,145.3708,0,0,12,755.3
18/3/2024,6:58:52,0,<None>,0.12,0.48,55205.2,7.936,0.55,0.19,50518.2,86.9,86.6,5.53,229.7,11.521,33.34,50982.9,0.45,1.18,33139,2.13,0,1.182,8.14,-91.5,29.336,8.281,-14.71231,145.3708,0,0,12,755.3
18/3/2024,6:58:54,0,<None>,0.12,0.47,55193.5,6.891,0.55,0.19,50497.5,87,86.6,5.53,229.6,10.003,33.32,50963.1,0.46,1.2,33126,1.52,0,1.182,8.14,-91.5,29.347,6.94,-14.7123,145.3708,0.1,0,12,755.3
18/3/2024,6:58:56,0,<None>,0.11,0.43,55117.5,4.968,0.2,0.07,50412.3,87,86.6,5.53,229.5,7.212,33.26,50878.9,0.28,0.69,33071,1.3,0,1.182,8.14,-91.5,29.363,5.34,-14.7123,145.3708,0.2,0,12,755.3
18/3/2024,6:58:58,0,<None>,0.09,0.37,54848.3,3.402,0.1,0.04,50145.6,87.1,86.7,5.54,229.3,4.938,33.06,50612.1,0.24,0.59,32898,1.19,0,1.182,8.14,-91.6,29.382,3.783,-14.7123,145.3708,0.1,0,12,755.3
18/3/2024,6:59:00,0,<None>,0.08,0.31,54563.3,1.339,0.01,0.01,49863.9,87.5,87.1,5.57,229.2,1.942,32.86,50330.1,0.22,0.54,32715,1.1,0,1.182,8.14,-91.7,29.404,1.86,-14.7123,145.3708,0.2,0,12,755.3
18/3/2024,6:59:02,0,<None>,0.07,0.28,54245.6,-0.106,-0.04,-0.01,49548.8,91.4,91,5.83,229,-0.154,32.63,50014.9,0.21,0.51,32510,1.02,0,1.182,8.14,-91.8,29.429,0.24,-14.71229,145.3708,0.1,0,12,755.3
18/3/2024,6:59:04,0,<None>,0.06,0.22,1710.8,-0.065,-0.16,-0.05,1562.3,91.3,91,6.94,228.8,-0.093,0.79,1577.1,0.2,0.48,1025,1.6,0,1.182,8.15,-92,29.44,-0.06,-14.71228,145.3708,0.1,0,12,755.3
18/3/2024,6:59:06,0,<None>,0.04,0.15,1586,-0.069,-0.28,-0.09,1449,91.8,91.4,6.98,228.5,-0.098,0.73,1462.6,0.21,0.5,951,2.37,0,1.181,8.15,-92,29.419,-0.068,-14.71228,145.3708,0.5,0,12,755.3
18/3/2024,6:59:08,0,<None>,0.03,0.13,1822.5,-0.068,-0.34,-0.11,1666.7,92.5,92.1,7.02,228.3,-0.097,0.84,1682.1,0.23,0.56,1093,6.43,0,1.178,8.14,-91.8,29.368,-0.069,-14.71227,145.3708,0.4,0,12,755.3
18/3/2024,6:59:10,0,<None>,0.03,0.09,1538.7,-0.068,-0.32,-0.1,1408.5,93.2,92.8,7.1,228,-0.096,0.71,1421.4,0.23,0.57,924,13.54,0,1.178,8.14,-91.7,29.322,-0.066,-14.71227,145.3708,0.3,0,12,755.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,MEAN VALUE:,0.03,0.12,29811.1,0.578,0.1,0.04,27108.7,85.5,85.1,5.94,211.7,0.839,17.72,27377.6,0.18,0.42,17795,4.04,0,1.178,NA,-91.4,29.466,0.651,-14.71385,145.3739,5.5,0,12,755.2
,,,STANDARD DEVIATION:,0.01,0.06,25752.9,1.03,0.84,0.28,23412.5,6.5,6.5,0.95,15.5,1.493,15.44,23645.4,0.15,0.41,15370,3.19,0,0,0.03,1.7,0.27,1.085,0.00006,0.00008,0.7,0,0,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,17E102873,17E102873,18C105282,23A104152,22L104463,22L104463,18C105282,22M100242,22M100242,22M100242,22J106095,23A104152,18C105282,18C105282,17E102873,17E102873,18C105282,23B100516,23B100516,22J100672,22J106095,22J106095,18C105282,23A104152,22F105968,22F105968,22F105968,22F105968,22F105968,22F105968
Date (MM/DD/YYYY),Time (HH:MM:SS),Time (Fract. Sec),Site Name,Chlorophyll RFU,Chlorophyll ug/L,Cond µS/cm,Depth m,fDOM QSU,fDOM RFU,nLF Cond µS/cm,ODO % sat,ODO % local,ODO mg/L,ORP mV,Pressure psi a,Sal psu,SpCond µS/cm,BGA PE RFU,BGA PE ug/L,TDS mg/L,Turbidity FNU,TSS mg/L,Wiper Position volt,pH,pH mV,Temp °C,Vertical Position m,GPS Latitude °,GPS Longitude °,Altitude m,Battery V,Cable Pwr V,Barometer mmHg
18/3/2024,7:02:07,0,<None>,0.04,0.14,52791.7,-0.053,0.01,0.01,48173.5,84,83.7,5.39,218,-0.077,31.61,48632.1,0.25,0.62,31611,0.6,0,1.178,8.15,-92.5,29.485,0.013,-14.71391,145.3739,6.2,0,12,755.3
18/3/2024,7:02:09,0,<None>,0.02,0.09,52794.8,-0.048,0.1,0.04,48084.2,82.9,82.5,5.31,218,-0.07,31.55,48552.5,0.2,0.49,31559,0.6,0,1.178,8.15,-92.4,29.581,0.022,-14.71391,145.3739,6.4,0,12,755.3
18/3/2024,7:02:11,0,<None>,0.02,0.07,52797.8,-0.044,0.21,0.08,47965,78.9,78.6,5.04,218.1,-0.064,31.47,48446.1,0.16,0.38,31490,0.59,0,1.178,8.15,-92.4,29.713,0.026,-14.71391,145.3739,6.1,0,12,755.2
18/3/2024,7:02:13,0,<None>,0.02,0.06,52800.4,-0.04,0.42,0.14,47893,77.8,77.5,4.97,218.2,-0.057,31.42,48382,0.13,0.27,31448,0.58,0,1.178,8.15,-92.4,29.782,0.012,-14.71391,145.3739,5.9,0,12,755.2
18/3/2024,7:02:15,0,<None>,0.01,0.05,52802,-0.035,0.63,0.22,47884.8,77.4,77.1,4.94,218.3,-0.051,31.42,48374.9,0.12,0.25,31444,0.59,0,1.178,8.15,-92.3,29.792,0.013,-14.71391,145.3739,5.8,0,12,755.3
18/3/2024,7:02:17,0,<None>,0.01,0.05,52804,-0.031,0.84,0.29,47883.7,77.1,76.8,4.92,218.5,-0.045,31.41,48374,0.07,0.12,31443,0.58,0,1.178,8.15,-92.3,29.795,0.026,-14.7139,145.3739,5.7,0,12,755.3
18/3/2024,7:02:19,0,<None>,0.02,0.07,52806.3,-0.027,0.93,0.32,47883.5,76.8,76.5,4.9,218.7,-0.039,31.41,48374.1,0.06,0.1,31443,0.56,0,1.178,8.15,-92.3,29.797,0.025,-14.7139,145.3739,5.8,0,12,755.2
18/3/2024,7:02:21,0,<None>,0.02,0.08,52807.9,-0.019,0.91,0.31,47884,76.6,76.3,4.89,218.8,-0.028,31.42,48374.8,0.05,0.06,31444,0.56,0,1.178,8.15,-92.3,29.798,0.184,-14.71389,145.3739,5.9,0,12,755.3
18/3/2024,7:02:23,0,<None>,0.03,0.1,52809,0.001,0.88,0.3,47885,76.4,76,4.87,219.1,0.002,31.42,48375.8,0.05,0.05,31444,0.55,0,1.178,8.15,-92.2,29.798,0.407,-14.71389,145.3739,5.9,0,12,755.2
